annot	count_bg	avg_count	count_fg	species	pval	pval_adj	species_count
SH3_2	716.0	5.042253521126761	24.0	ICM0019_COSAG.1_Choanoflagellata	6.377917141966538e-10	1.7098750886648893e-07	1
SH3_9	898.0	6.323943661971831	24.0	ICM0019_COSAG.1_Choanoflagellata	4.173201666934637e-08	6.77586884738345e-06	1
SLC52_ribofla_tr	99.0	0.6971830985915493	5.0	ICM0019_COSAG.1_Choanoflagellata	0.0007457638525896089	0.043863090268637814	1
SMN_Tudor	44.0	0.3098591549295774	4.0	ICM0019_COSAG.1_Choanoflagellata	0.000320575574905552	0.02148601876460002	1
SUEL_Lectin	313.0	2.204225352112676	17.0	ICM0019_COSAG.1_Choanoflagellata	2.0958225854483092e-10	6.040160691262027e-08	1
Sel1	27035.0	190.387323943662	21.0	ICM0019_COSAG.1_Choanoflagellata	1.5262325961476719e-52	1.759440936839036e-49	1
Sod_Cu	424.0	2.9859154929577465	17.0	ICM0019_COSAG.1_Choanoflagellata	1.593999696588757e-08	2.8711919534804986e-06	1
Spectrin	445.0	3.1338028169014085	37.0	ICM0019_COSAG.1_Choanoflagellata	8.689973627766734e-27	6.261125998805932e-24	1
Sulfatase	1774.0	12.492957746478874	177.0	ICM0019_COSAG.1_Choanoflagellata	4.0970607823220494e-134	1.5743638899536195e-130	1
Sulfatase_C	123.0	0.8661971830985915	8.0	ICM0019_COSAG.1_Choanoflagellata	3.6068716627207412e-06	0.0003960001574080448	1
TIG	8938.0	62.94366197183098	22.0	ICM0019_COSAG.1_Choanoflagellata	2.105580370212136e-08	3.6228552996724635e-06	1
TMC	98.0	0.6901408450704225	5.0	ICM0019_COSAG.1_Choanoflagellata	0.0007138634877910414	0.04263363522296158	1
TNFR_c6	851.0	5.992957746478873	95.0	ICM0019_COSAG.1_Choanoflagellata	6.938079517488916e-77	1.3330363446268705e-73	1
TPR_10	2527.0	17.795774647887324	39.0	ICM0019_COSAG.1_Choanoflagellata	5.327071228088288e-06	0.0005633988726367137	1
TPR_12	7630.0	53.732394366197184	207.0	ICM0019_COSAG.1_Choanoflagellata	9.38993379064858e-59	1.2027461859844094e-55	1
TPR_7	463.0	3.26056338028169	12.0	ICM0019_COSAG.1_Choanoflagellata	0.00012357726130919416	0.009434428267366823	1
TPR_8	6578.0	46.32394366197183	21.0	ICM0019_COSAG.1_Choanoflagellata	0.00011627140581180184	0.008935845107989678	1
Trefoil	275.0	1.9366197183098592	8.0	ICM0019_COSAG.1_Choanoflagellata	0.0007823657564236438	0.045322173065586766	1
WD40	93586.0	659.056338028169	1078.0	ICM0019_COSAG.1_Choanoflagellata	4.012645202146982e-59	5.782221736293802e-56	1
WHEP-TRS	218.0	1.5352112676056338	8.0	ICM0019_COSAG.1_Choanoflagellata	0.00017658451246994704	0.012966027132188213	1
WSC	572.0	4.028169014084507	17.0	ICM0019_COSAG.1_Choanoflagellata	9.263743920118049e-07	0.00011607873903382704	1
Y_phosphatase	669.0	4.711267605633803	37.0	ICM0019_COSAG.1_Choanoflagellata	4.2806517636031195e-21	2.5972291332008822e-18	1
bZIP_Maf	72.0	0.5070422535211268	6.0	ICM0019_COSAG.1_Choanoflagellata	1.6164088684220957e-05	0.0015399968128239603	1
cNMP_binding	7442.0	52.40845070422535	9.0	ICM0019_COSAG.1_Choanoflagellata	1.7023182679064337e-12	5.451201386784825e-10	1
hEGF	311.0	2.1901408450704225	16.0	ICM0019_COSAG.1_Choanoflagellata	1.4761222640934805e-09	3.5451536375978425e-07	1
p450	3315.0	23.34507042253521	5.0	ICM0019_COSAG.1_Choanoflagellata	1.8019110627958046e-05	0.0017026582567139373	1
ubiquitin	5821.0	40.99295774647887	12.0	ICM0019_COSAG.1_Choanoflagellata	5.475016502218785e-07	7.254711521560707e-05	1
zf-C2H2	6003.0	42.27464788732394	66.0	ICM0019_COSAG.1_Choanoflagellata	0.00028368517651281694	0.01935102198130032	1
zf-NF-X1	821.0	5.78169014084507	18.0	ICM0019_COSAG.1_Choanoflagellata	2.5640866616692604e-05	0.002345935796485971	1
AAA_11	2351.0	16.556338028169016	13.0	ICM0020_SAG.1_MALV-II	8.219532086778913e-05	0.03774080352965406	1
ATP-synt_C	1184.0	8.338028169014084	10.0	ICM0020_SAG.1_MALV-II	1.766530100577955e-05	0.01148353378451221	1
CSD	1321.0	9.30281690140845	13.0	ICM0020_SAG.1_MALV-II	1.924134422165964e-07	0.00027608923790053877	1
DEAD	9993.0	70.37323943661971	35.0	ICM0020_SAG.1_MALV-II	7.170141804519988e-06	0.005144128610880309	1
DUF1295	552.0	3.887323943661972	7.0	ICM0020_SAG.1_MALV-II	2.6621749299752136e-05	0.01455195524818356	1
EGF	908.0	6.394366197183099	16.0	ICM0020_SAG.1_MALV-II	2.041316877232351e-12	4.686455286750032e-09	1
Glutaminase	203.0	1.4295774647887325	5.0	ICM0020_SAG.1_MALV-II	1.800710934064115e-05	0.01148353378451221	1
IQ	6824.0	48.056338028169016	35.0	ICM0020_SAG.1_MALV-II	1.0395206212234839e-09	1.9887762018373953e-06	1
LRR_6	43563.0	306.78169014084506	15.0	ICM0020_SAG.1_MALV-II	1.148019835355931e-13	4.3927065633502437e-10	1
Methyltransf_24	530.0	3.732394366197183	7.0	ICM0020_SAG.1_MALV-II	2.0646758671049884e-05	0.012473902251841138	1
PTS_2-RNA	220.0	1.5492957746478873	5.0	ICM0020_SAG.1_MALV-II	2.6212423654228407e-05	0.01455195524818356	1
RCC1_2	4349.0	30.62676056338028	23.0	ICM0020_SAG.1_MALV-II	4.1483843943223427e-07	0.0005291033829158463	1
RMNT_CmcI	55.0	0.3873239436619718	4.0	ICM0020_SAG.1_MALV-II	2.13643720741721e-06	0.0019781438446801174	1
TSP1_spondin	977.0	6.880281690140845	19.0	ICM0020_SAG.1_MALV-II	3.2763778476526314e-15	1.880477065660228e-11	1
TSP_1	1444.0	10.169014084507042	20.0	ICM0020_SAG.1_MALV-II	2.893819420733626e-13	8.304538282650324e-10	1
TTL	2614.0	18.408450704225352	17.0	ICM0020_SAG.1_MALV-II	8.740681497286064e-07	0.0010033428290734672	1
TerC	141.0	0.9929577464788732	6.0	ICM0020_SAG.1_MALV-II	1.1824651414053347e-07	0.00019390739083131197	1
UIM_2	113.0	0.795774647887324	4.0	ICM0020_SAG.1_MALV-II	3.247655948574e-05	0.016945383015309522	1
zf-C2HC_2	1095.0	7.711267605633803	9.0	ICM0020_SAG.1_MALV-II	5.633344977513461e-05	0.02694381958203209	1
ABC_tran	14380.0	101.26760563380282	45.0	ICM0021_SAG.1_MALV-I	6.785973294195182e-05	0.01811223616220421	1
ATP-gua_Ptrans	370.0	2.605633802816901	7.0	ICM0021_SAG.1_MALV-I	3.681356258668032e-06	0.0015089616350261786	1
ATP-gua_PtransN	317.0	2.232394366197183	6.0	ICM0021_SAG.1_MALV-I	1.8224667062940855e-05	0.00597612868232492	1
Aa_trans	3475.0	24.47183098591549	23.0	ICM0021_SAG.1_MALV-I	3.898917288872643e-08	2.485992984688407e-05	1
Asp	2041.0	14.373239436619718	12.0	ICM0021_SAG.1_MALV-I	0.00019085242833632795	0.04380826640032072	1
BTB	4074.0	28.690140845070424	21.0	ICM0021_SAG.1_MALV-I	7.0158063502015915e-06	0.0026840136493754556	1
DUF285	492.0	3.464788732394366	31.0	ICM0021_SAG.1_MALV-I	1.4845273054373114e-37	1.7037919884504024e-33	1
DUF3431	170.0	1.1971830985915493	9.0	ICM0021_SAG.1_MALV-I	2.6877335196449183e-11	5.141186267494121e-08	1
DUF676	475.0	3.3450704225352115	7.0	ICM0021_SAG.1_MALV-I	1.794204651475341e-05	0.00597612868232492	1
DUF7796	33.0	0.2323943661971831	6.0	ICM0021_SAG.1_MALV-I	5.863032126531334e-11	8.411252464525015e-08	1
E1-E2_ATPase	3312.0	23.323943661971832	20.0	ICM0021_SAG.1_MALV-I	1.1587421037531255e-06	0.0005782123097728097	1
ER_lumen_recept	394.0	2.7746478873239435	9.0	ICM0021_SAG.1_MALV-I	3.2291200101182994e-08	2.1800359033016308e-05	1
Glyco_transf_25	312.0	2.197183098591549	6.0	ICM0021_SAG.1_MALV-I	1.669908785160896e-05	0.005807740341603516	1
Hint	531.0	3.73943661971831	12.0	ICM0021_SAG.1_MALV-I	1.9207822577062185e-10	2.4494242190771414e-07	1
IQ	6824.0	48.056338028169016	35.0	ICM0021_SAG.1_MALV-I	8.899597698772596e-09	8.511723565734423e-06	1
KH_1	3671.0	25.85211267605634	17.0	ICM0021_SAG.1_MALV-I	0.00017581043404522038	0.0411791092150407	1
LGT	13.0	0.0915492957746478	4.0	ICM0021_SAG.1_MALV-I	1.6571917437256242e-08	1.267972642849266e-05	1
LRR_6	43563.0	306.78169014084506	15.0	ICM0021_SAG.1_MALV-I	9.98759885966127e-16	2.292553442246648e-12	1
MORN	29519.0	207.88028169014083	14.0	ICM0021_SAG.1_MALV-I	1.0817851225580905e-08	9.550498347384003e-06	1
MatE	1917.0	13.5	13.0	ICM0021_SAG.1_MALV-I	2.562069017324492e-05	0.007947261111306269	1
Metallophos	6856.0	48.28169014084507	29.0	ICM0021_SAG.1_MALV-I	6.513086356536281e-06	0.00257761007289541	1
Methyltransf_21	1311.0	9.232394366197184	16.0	ICM0021_SAG.1_MALV-I	1.3406080024437971e-09	1.5386158044047461e-06	1
Neuralized	73.0	0.5140845070422535	4.0	ICM0021_SAG.1_MALV-I	8.714717397887016e-06	0.003226413276630622	1
Nucleoporin_FG	565.0	3.97887323943662	10.0	ICM0021_SAG.1_MALV-I	5.7904676957692856e-08	3.164628464016385e-05	1
PK_Tyr_Ser-Thr	12461.0	87.75352112676056	4.0	ICM0021_SAG.1_MALV-I	2.838532019138909e-05	0.00835329025221981	1
PLDc	351.0	2.471830985915493	9.0	ICM0021_SAG.1_MALV-I	1.2319386443492902e-08	1.0099257015140572e-05	1
PPR	4006.0	28.211267605633804	52.0	ICM0021_SAG.1_MALV-I	5.577085554721521e-29	3.200410545576945e-25	1
PPR_2	3105.0	21.866197183098592	38.0	ICM0021_SAG.1_MALV-I	9.225332653547201e-21	3.5259411454675046e-17	1
PPR_3	2575.0	18.133802816901408	35.0	ICM0021_SAG.1_MALV-I	1.2288720555781143e-20	3.5259411454675046e-17	1
PPR_long	1049.0	7.387323943661972	11.0	ICM0021_SAG.1_MALV-I	2.0512523390843304e-06	0.000980925962319619	1
Peptidase_C65	157.0	1.1056338028169015	4.0	ICM0021_SAG.1_MALV-I	0.000155720500976629	0.03802562105763343	1
PrsW-protease	87.0	0.6126760563380281	5.0	ICM0021_SAG.1_MALV-I	5.045685827948967e-07	0.00026322425566986494	1
RRM_2	727.0	5.119718309859155	8.0	ICM0021_SAG.1_MALV-I	3.568186034344772e-05	0.009988310028335353	1
Thioredoxin	6002.0	42.267605633802816	25.0	ICM0021_SAG.1_MALV-I	3.455476197374073e-05	0.00991462507931556	1
Tubulin	1709.0	12.035211267605634	11.0	ICM0021_SAG.1_MALV-I	0.00016298541418725048	0.038970491638064035	1
UIM_2	113.0	0.795774647887324	6.0	ICM0021_SAG.1_MALV-I	5.577525554469455e-08	3.164628464016385e-05	1
WD40	93586.0	659.056338028169	80.0	ICM0021_SAG.1_MALV-I	5.718657499528196e-11	8.411252464525015e-08	1
Zn_ribbon_GRF	340.0	2.3943661971830985	6.0	ICM0021_SAG.1_MALV-I	2.675676189537316e-05	0.00808124621771573	1
ubiquitin	5821.0	40.99295774647887	31.0	ICM0021_SAG.1_MALV-I	2.678100822520061e-08	1.9210351962539213e-05	1
zf-C3HC4_3	3678.0	25.901408450704224	18.0	ICM0021_SAG.1_MALV-I	5.862098211599253e-05	0.016018881232029672	1
zf-RING_2	5531.0	38.95070422535211	32.0	ICM0021_SAG.1_MALV-I	2.4157564827379277e-09	2.5205124683984724e-06	1
Ank_2	49660.0	349.71830985915494	14.0	ICM0022_SAG.1_MALV-II	7.87993914181562e-05	0.045203270887025304	1
ArsA_ATPase	315.0	2.218309859154929	4.0	ICM0022_SAG.1_MALV-II	8.99525575313706e-05	0.04691025875260977	1
BNR_2	248.0	1.7464788732394363	4.0	ICM0022_SAG.1_MALV-II	3.61956572721189e-05	0.024427810346060008	1
Bac_rhodopsin	384.0	2.704225352112676	13.0	ICM0022_SAG.1_MALV-II	6.98991911646518e-18	8.019534202320501e-14	1
Choline_transpo	976.0	6.873239436619718	6.0	ICM0022_SAG.1_MALV-II	8.676053864386428e-05	0.04691025875260977	1
DVNP	59.0	0.4154929577464789	6.0	ICM0022_SAG.1_MALV-II	1.0156386851756984e-11	5.8262113175103934e-08	1
Gly_transf_sug	638.0	4.492957746478873	6.0	ICM0022_SAG.1_MALV-II	8.387706844373144e-06	0.007402473894268698	1
IMPDH	283.0	1.9929577464788728	5.0	ICM0022_SAG.1_MALV-II	2.4282214252178586e-06	0.003482373051440561	1
LRR_6	43563.0	306.78169014084506	5.0	ICM0022_SAG.1_MALV-II	1.7246288092739447e-08	4.9466665821999915e-05	1
MORN	29519.0	207.88028169014083	45.0	ICM0022_SAG.1_MALV-II	4.2681019375791295e-06	0.004451630320895033	1
Methyltransf_22	215.0	1.5140845070422535	5.0	ICM0022_SAG.1_MALV-II	6.502589527894225e-07	0.0010657744236218635	1
PUF	4547.0	32.021126760563384	17.0	ICM0022_SAG.1_MALV-II	6.017086093909201e-08	0.00013806805751084052	1
TSP_1	1444.0	10.169014084507042	8.0	ICM0022_SAG.1_MALV-II	1.2439899235675964e-05	0.010194497423636453	1
U-box	2319.0	16.330985915492956	9.0	ICM0022_SAG.1_MALV-II	5.688522438565416e-05	0.03434969365140054	1
WD40	93586.0	659.056338028169	32.0	ICM0022_SAG.1_MALV-II	3.1751828565641906e-06	0.004047652545928995	1
zf-C3HC4_3	3678.0	25.901408450704224	13.0	ICM0022_SAG.1_MALV-II	3.7985196031073676e-06	0.0043580415406450825	1
zf-RING_2	5531.0	38.95070422535211	15.0	ICM0022_SAG.1_MALV-II	1.6069483907289837e-05	0.01229101259122242	1
AAA_5	1592.0	11.211267605633802	9.0	ICM0023_SAG.1_MAST-8	2.4366418176026477e-05	0.012152486212921726	1
ASC	54.0	0.380281690140845	7.0	ICM0023_SAG.1_MAST-8	2.38810540829982e-13	6.848489284651808e-10	1
Cadherin	1131.0	7.964788732394366	12.0	ICM0023_SAG.1_MAST-8	1.4224048763840641e-09	2.3309151910002284e-06	1
DUF285	492.0	3.464788732394366	67.0	ICM0023_SAG.1_MAST-8	6.507729475338323e-117	7.465016481160591e-113	1
EF-hand_5	4944.0	34.816901408450704	23.0	ICM0023_SAG.1_MAST-8	7.316080876142648e-10	1.398712728837205e-06	1
EF-hand_7	17178.0	120.97183098591547	67.0	ICM0023_SAG.1_MAST-8	8.184598149255482e-22	3.1295175123369877e-18	1
Ephrin_rec_like	5187.0	36.5281690140845	25.0	ICM0023_SAG.1_MAST-8	6.647958112648075e-11	1.5251745502037212e-07	1
FCaBP_EF-hand	181.0	1.2746478873239435	6.0	ICM0023_SAG.1_MAST-8	2.944163678972918e-08	3.377250156149834e-05	1
GAF	1743.0	12.274647887323944	30.0	ICM0023_SAG.1_MAST-8	1.4252603178528612e-27	8.174580553045084e-24	1
IQ	6824.0	48.056338028169016	24.0	ICM0023_SAG.1_MAST-8	6.010326184546243e-08	6.267677423902723e-05	1
Ion_trans	10808.0	76.11267605633803	32.0	ICM0023_SAG.1_MAST-8	2.2719388622637066e-08	2.8957122987807754e-05	1
Kinesin	7699.0	54.21830985915493	24.0	ICM0023_SAG.1_MAST-8	5.057241634553887e-07	0.0004462432214612895	1
LRR_4	2013.0	14.17605633802817	12.0	ICM0023_SAG.1_MAST-8	6.63622568720128e-07	0.000543743891842042	1
PKD_channel	1750.0	12.32394366197183	10.0	ICM0023_SAG.1_MAST-8	7.984845518203907e-06	0.0050885646077398336	1
Polycystin_dom	1064.0	7.492957746478873	8.0	ICM0023_SAG.1_MAST-8	9.332064088771792e-06	0.005634110903279012	1
RMD1-3	145.0	1.0211267605633805	4.0	ICM0023_SAG.1_MAST-8	1.291048499189758e-05	0.007052198730574149	1
Sel1	27035.0	190.387323943662	5.0	ICM0023_SAG.1_MAST-8	2.5886402206296316e-06	0.0018558932481776565	1
TIG	8938.0	62.94366197183098	25.0	ICM0023_SAG.1_MAST-8	1.9946096608540614e-06	0.0015253444946437959	1
WW	4613.0	32.485915492957744	19.0	ICM0023_SAG.1_MAST-8	1.3495923859850946e-07	0.0001290097854969585	1
cNMP_binding	7442.0	52.40845070422535	22.0	ICM0023_SAG.1_MAST-8	3.400768192389361e-06	0.0022947183491116682	1
2OG-FeII_Oxy_3	1989.0	14.007042253521126	27.0	ICM0024_COSAG.1_MAST-8	2.1094469481140506e-06	0.00042514607964796867	1
2OG-FeII_Oxy_5	107.0	0.7535211267605634	5.0	ICM0024_COSAG.1_MAST-8	0.00019911027662080605	0.022425282919802156	1
7tm_3	947.0	6.669014084507042	16.0	ICM0024_COSAG.1_MAST-8	1.9363852362145784e-05	0.0030061072423828482	1
AAA_lid_1	1021.0	7.190140845070423	14.0	ICM0024_COSAG.1_MAST-8	0.0004972983742618826	0.049249687271728515	1
ABC1	1668.0	11.746478873239436	22.0	ICM0024_COSAG.1_MAST-8	2.6709792395058804e-05	0.004037395987295205	1
ANF_receptor	903.0	6.359154929577465	58.0	ICM0024_COSAG.1_MAST-8	7.745439789797344e-44	1.4829935384198648e-40	1
ASC	54.0	0.380281690140845	6.0	ICM0024_COSAG.1_MAST-8	4.2436523124987773e-07	9.375207262689607e-05	1
AbfB	66.0	0.4647887323943662	6.0	ICM0024_COSAG.1_MAST-8	1.262303242915495e-06	0.00026253499361312795	1
Ank	13497.0	95.04929577464787	175.0	ICM0024_COSAG.1_MAST-8	1.0210945178685207e-30	1.6757619744676524e-27	1
Ank_2	49660.0	349.71830985915494	577.0	ICM0024_COSAG.1_MAST-8	2.4371236328293277e-81	9.332558764647771e-78	1
Anoctamin	1087.0	7.654929577464789	17.0	ICM0024_COSAG.1_MAST-8	2.800625594250514e-05	0.00417838789957791	1
ArabFuran-catal	42.0	0.2957746478873239	7.0	ICM0024_COSAG.1_MAST-8	3.562604915178928e-09	1.0231801316393881e-06	1
Arm	6381.0	44.936619718309856	11.0	ICM0024_COSAG.1_MAST-8	0.00014628689305544955	0.01732519409712376	1
Asp_Arg_Hydrox	445.0	3.1338028169014085	11.0	ICM0024_COSAG.1_MAST-8	1.3907894855924215e-05	0.002282484230069391	1
BK_channel_a	376.0	2.647887323943662	9.0	ICM0024_COSAG.1_MAST-8	0.00010428879313657836	0.01288246941454852	1
BNR_2	248.0	1.7464788732394363	13.0	ICM0024_COSAG.1_MAST-8	5.443138892372963e-10	1.8391405763406058e-07	1
Beta-lactamase	826.0	5.816901408450704	24.0	ICM0024_COSAG.1_MAST-8	6.9833581790838525e-12	2.6741606253771766e-09	1
Beta-prop_ACSF4	29.0	0.204225352112676	4.0	ICM0024_COSAG.1_MAST-8	1.7638228869808826e-05	0.002775725661046079	1
CLU	787.0	5.542253521126761	33.0	ICM0024_COSAG.1_MAST-8	3.083915184057805e-20	2.2142511021535043e-17	1
Cadherin	1131.0	7.964788732394366	27.0	ICM0024_COSAG.1_MAST-8	2.6911130867764094e-11	9.66109598152731e-09	1
Calx-beta	1369.0	9.640845070422536	19.0	ICM0024_COSAG.1_MAST-8	4.7499700386719365e-05	0.006736747630155951	1
CoA_transf_3	364.0	2.563380281690141	9.0	ICM0024_COSAG.1_MAST-8	8.21763352364716e-05	0.010607210552770627	1
Cu2_monoox_C	187.0	1.3169014084507042	8.0	ICM0024_COSAG.1_MAST-8	4.758975239860519e-06	0.0008817920573470587	1
Cupin_8	1812.0	12.76056338028169	29.0	ICM0024_COSAG.1_MAST-8	3.38273235471959e-08	9.252578402623488e-06	1
Cys_rich_FGFR	307.0	2.1619718309859155	10.0	ICM0024_COSAG.1_MAST-8	3.3618125845803273e-06	0.0006436750495276467	1
DOT1	358.0	2.5211267605633805	8.0	ICM0024_COSAG.1_MAST-8	0.000389128751468341	0.039560275193524785	1
DUF285	492.0	3.464788732394366	11.0	ICM0024_COSAG.1_MAST-8	3.392751475873495e-05	0.004871991119354339	1
DUF4116	5810.0	40.91549295774648	240.0	ICM0024_COSAG.1_MAST-8	1.5002859834607957e-135	8.61764268899881e-132	1
DUF4559	8.0	0.056338028169014	4.0	ICM0024_COSAG.1_MAST-8	2.3080399021212066e-07	5.302952479113684e-05	1
DUF7630	210.0	1.4788732394366195	19.0	ICM0024_COSAG.1_MAST-8	5.563754739828838e-18	3.759789085361982e-15	1
DUF7885	0.0	0.0	5.0	ICM0024_COSAG.1_MAST-8	2.248981962817178e-12	9.227251710301336e-10	1
Dev_Cell_Death	109.0	0.7676056338028169	5.0	ICM0024_COSAG.1_MAST-8	0.00021620953032557268	0.02388283734980941	1
EF-hand_5	4944.0	34.816901408450704	72.0	ICM0024_COSAG.1_MAST-8	5.40796702041075e-16	2.4850690052191476e-13	1
EF-hand_7	17178.0	120.97183098591547	192.0	ICM0024_COSAG.1_MAST-8	7.144528839655154e-26	9.119594145550934e-23	1
EF-hand_8	1422.0	10.014084507042254	22.0	ICM0024_COSAG.1_MAST-8	2.420342101882428e-06	0.00047939465631767817	1
EGF_2	1234.0	8.690140845070422	19.0	ICM0024_COSAG.1_MAST-8	1.209478719212444e-05	0.0020433075773989054	1
EGF_TEN	995.0	7.007042253521127	14.0	ICM0024_COSAG.1_MAST-8	0.00038822102878638984	0.039560275193524785	1
EGF_Teneurin	2194.0	15.450704225352112	26.0	ICM0024_COSAG.1_MAST-8	3.127123149261422e-05	0.004547391232748762	1
Ephrin_rec_like	5187.0	36.5281690140845	422.0	ICM0024_COSAG.1_MAST-8	0.0	0.0	1
FCaBP_EF-hand	181.0	1.2746478873239435	13.0	ICM0024_COSAG.1_MAST-8	1.3816037877423198e-11	5.119956230188313e-09	1
GAF	1743.0	12.274647887323944	20.0	ICM0024_COSAG.1_MAST-8	0.00035798177371400156	0.037049501048886935	1
GHL15	130.0	0.9154929577464788	6.0	ICM0024_COSAG.1_MAST-8	4.919744889407616e-05	0.006809401119218638	1
Glyco_hydr_116N	65.0	0.4577464788732394	4.0	ICM0024_COSAG.1_MAST-8	0.00032588494028860726	0.03416895470215793	1
Glyco_hydro_32C	123.0	0.8661971830985915	9.0	ICM0024_COSAG.1_MAST-8	1.6308029139144e-08	4.569430213426495e-06	1
Glyco_hydro_32N	165.0	1.1619718309859155	6.0	ICM0024_COSAG.1_MAST-8	0.00017315349577864635	0.020297830199031523	1
Glyco_hydro_88	45.0	0.3169014084507042	4.0	ICM0024_COSAG.1_MAST-8	8.60365498127349e-05	0.010982087602763318	1
Guanylate_cyc	7975.0	56.16197183098591	16.0	ICM0024_COSAG.1_MAST-8	0.00014250283258436763	0.017070195886936493	1
HELP	317.0	2.232394366197183	8.0	ICM0024_COSAG.1_MAST-8	0.00017612213749755167	0.02043728399567549	1
HTTM	49.0	0.3450704225352112	5.0	ICM0024_COSAG.1_MAST-8	5.8759866641396165e-06	0.0010385128430405526	1
He_PIG	561.0	3.950704225352113	34.0	ICM0024_COSAG.1_MAST-8	1.3009056918022937e-25	1.3586185988567954e-22	1
INT_rpt	1.0	0.0070422535211267	7.0	ICM0024_COSAG.1_MAST-8	3.9248180286278746e-16	1.9901642569983713e-13	1
IQ	6824.0	48.056338028169016	88.0	ICM0024_COSAG.1_MAST-8	3.984486238767631e-16	1.9901642569983713e-13	1
Ig_mannosidase	118.0	0.8309859154929577	5.0	ICM0024_COSAG.1_MAST-8	0.00030737116739149977	0.03300074739246308	1
Ion_trans	10808.0	76.11267605633803	119.0	ICM0024_COSAG.1_MAST-8	4.481497820403813e-16	2.1451436233666248e-13	1
Ion_trans_2	2509.0	17.669014084507044	31.0	ICM0024_COSAG.1_MAST-8	2.595810928376289e-06	0.0005054351855116408	1
K319L-like_PKD	65.0	0.4577464788732394	4.0	ICM0024_COSAG.1_MAST-8	0.00032588494028860726	0.03416895470215793	1
LRR_1	8651.0	60.92253521126761	122.0	ICM0024_COSAG.1_MAST-8	8.191233834833268e-25	7.2385303303511215e-22	1
LRR_14	1871.0	13.17605633802817	57.0	ICM0024_COSAG.1_MAST-8	5.138867160856587e-27	7.379413242990058e-24	1
LRR_6	43563.0	306.78169014084506	103.0	ICM0024_COSAG.1_MAST-8	3.961352724904408e-15	1.7503084655269937e-12	1
LRR_8	7837.0	55.19014084507042	88.0	ICM0024_COSAG.1_MAST-8	7.407358522711445e-13	3.1516938781077436e-10	1
Lactonase	264.0	1.8591549295774648	13.0	ICM0024_COSAG.1_MAST-8	1.1205611107957365e-09	3.5758350113392835e-07	1
LicD	310.0	2.183098591549296	12.0	ICM0024_COSAG.1_MAST-8	6.12158241231042e-08	1.5627719722804915e-05	1
Lipoxygenase	203.0	1.4295774647887325	7.0	ICM0024_COSAG.1_MAST-8	6.958165270781313e-05	0.009083568480765422	1
MAM	114.0	0.8028169014084507	5.0	ICM0024_COSAG.1_MAST-8	0.0002638471553934205	0.02886739163009157	1
MORN	29519.0	207.88028169014083	73.0	ICM0024_COSAG.1_MAST-8	1.0067769630007507e-09	3.3045296431293214e-07	1
Melibiase_2	770.0	5.422535211267606	18.0	ICM0024_COSAG.1_MAST-8	6.793929177928142e-08	1.6967099651312716e-05	1
Melibiase_C	576.0	4.056338028169014	12.0	ICM0024_COSAG.1_MAST-8	2.969519153849632e-05	0.00437356872300315	1
Methyltransf_FA	81.0	0.5704225352112676	5.0	ICM0024_COSAG.1_MAST-8	5.715409431824714e-05	0.007724543947388507	1
Notch	989.0	6.964788732394366	23.0	ICM0024_COSAG.1_MAST-8	1.2264793887018356e-09	3.808052761461267e-07	1
PAE	541.0	3.8098591549295775	12.0	ICM0024_COSAG.1_MAST-8	1.6383609674289578e-05	0.0026140959435866484	1
PKD_channel	1750.0	12.32394366197183	50.0	ICM0024_COSAG.1_MAST-8	9.595792740154166e-23	7.874033357063647e-20	1
PK_Tyr_Ser-Thr	12461.0	87.75352112676056	131.0	ICM0024_COSAG.1_MAST-8	3.8078965280394715e-16	1.9901642569983713e-13	1
PPR	4006.0	28.211267605633804	4.0	ICM0024_COSAG.1_MAST-8	0.0001031701708019666	0.01288246941454852	1
PQQ_2	646.0	4.549295774647887	76.0	ICM0024_COSAG.1_MAST-8	5.644278170184316e-75	1.6210366904769354e-71	1
PhyH	1494.0	10.52112676056338	18.0	ICM0024_COSAG.1_MAST-8	0.0003948945447196178	0.03979428534858745	1
Pkinase	49474.0	348.40845070422534	147.0	ICM0024_COSAG.1_MAST-8	1.659254038376119e-09	5.016186945490752e-07	1
Polycystin_dom	1064.0	7.492957746478873	34.0	ICM0024_COSAG.1_MAST-8	2.3144212205728737e-17	1.4771150545522873e-14	1
